book_page,year,site,nestID,unique_nestID,plot,plotLmt,species,egg_no,length,width,comments
10.01,2011,barr,dunl108,11dunl108,brw5,in,dunl,2,34.1,25.1,NA
10.01,2011,barr,dunl108,11dunl108,brw5,in,dunl,3,35.2,25.1,NA
10.01,2011,barr,dunl108,11dunl108,brw5,in,dunl,4,35.6,25.6,NA
10.03,2011,barr,sesa412,11sesa412,brw5,in,sesa,1,30.7,22.4,NA
10.03,2011,barr,sesa412,11sesa412,brw5,in,sesa,2,30.8,22.4,NA
10.03,2011,barr,sesa412,11sesa412,brw5,in,sesa,3,31.6,22.1,NA
10.03,2011,barr,sesa412,11sesa412,brw5,in,sesa,4,31.2,22.1,NA
10.05,2011,barr,dunl507,11dunl507,brw5,in,dunl,1,36.6,25.4,NA
10.05,2011,barr,dunl507,11dunl507,brw5,in,dunl,2,35.2,25.8,NA
10.05,2011,barr,dunl507,11dunl507,brw5,in,dunl,3,35.9,25.4,NA
10.05,2011,barr,dunl507,11dunl507,brw5,in,dunl,4,35.9,25.7,NA
10.07,2011,barr,reph508,11reph508,brw5,in,reph,1,31.5,22.7,NA
10.07,2011,barr,reph508,11reph508,brw5,in,reph,2,30.6,21.7,NA
10.07,2011,barr,reph508,11reph508,brw5,in,reph,3,31.5,22.5,NA
10.07,2011,barr,reph508,11reph508,brw5,in,reph,4,31.4,22.6,NA
10.09,2011,barr,dunl509,11dunl509,brw5,out,dunl,1,38.2,24.9,NA
10.09,2011,barr,dunl509,11dunl509,brw5,out,dunl,2,36.5,24.8,NA
10.09,2011,barr,dunl509,11dunl509,brw5,out,dunl,3,37.1,24.9,NA
10.09,2011,barr,dunl509,11dunl509,brw5,out,dunl,4,37.7,24.8,NA
10.11,2011,barr,pesa119,11pesa119,brw5,in,pesa,1,36.4,25.7,NA
10.11,2011,barr,pesa119,11pesa119,brw5,in,pesa,2,36.6,26.8,NA
10.11,2011,barr,pesa119,11pesa119,brw5,in,pesa,3,35.6,26.5,NA
10.11,2011,barr,pesa119,11pesa119,brw5,in,pesa,4,37.3,26.6,NA
10.13,2011,barr,reph120,11reph120,brw5,in,reph,1,32.2,22.2,NA
10.13,2011,barr,reph120,11reph120,brw5,in,reph,2,31.2,21.2,NA
10.13,2011,barr,reph120,11reph120,brw5,in,reph,3,32.1,22.2,NA
10.17,2011,barr,reph212,11reph212,brw5,in,reph,1,30.6,22.7,NA
10.17,2011,barr,reph212,11reph212,brw5,in,reph,2,31.4,22.5,NA
10.17,2011,barr,reph212,11reph212,brw5,in,reph,3,31.5,22.4,NA
10.19,2011,barr,dunl213,11dunl213,brw5,out,dunl,1,37.6,25.6,NA
10.19,2011,barr,dunl213,11dunl213,brw5,out,dunl,2,37.5,25.5,NA
10.19,2011,barr,dunl213,11dunl213,brw5,out,dunl,3,36.4,25.8,NA
10.19,2011,barr,dunl213,11dunl213,brw5,out,dunl,4,38.4,25.1,NA
10.21,2011,barr,reph307,11reph307,brw5,in,reph,1,30.9,21.3,NA
10.21,2011,barr,reph307,11reph307,brw5,in,reph,2,32.4,22.9,NA
10.21,2011,barr,reph307,11reph307,brw5,in,reph,3,31.4,22.7,NA
10.21,2011,barr,reph307,11reph307,brw5,in,reph,4,31.1,23.1,NA
10.23,2011,barr,dunl214,11dunl214,brw5,out,dunl,1,36.3,24.7,NA
10.23,2011,barr,dunl214,11dunl214,brw5,out,dunl,2,33.2,24.6,NA
10.23,2011,barr,dunl214,11dunl214,brw5,out,dunl,3,36.7,25.1,NA
10.25,2011,barr,dunl215,11dunl215,brw5,out,dunl,1,35.5,26.1,NA
10.25,2011,barr,dunl215,11dunl215,brw5,out,dunl,2,36,26.3,NA
10.25,2011,barr,dunl215,11dunl215,brw5,out,dunl,3,37,25.6,NA
10.25,2011,barr,dunl215,11dunl215,brw5,out,dunl,4,36.9,26.2,NA
10.27,2011,barr,pesa216,11pesa216,brw5,in,pesa,1,38,26,NA
10.27,2011,barr,pesa216,11pesa216,brw5,in,pesa,2,37.2,26.2,NA
10.27,2011,barr,pesa216,11pesa216,brw5,in,pesa,3,36.5,26.6,NA
10.27,2011,barr,pesa216,11pesa216,brw5,in,pesa,4,36.2,26.5,NA
10.29,2011,barr,dunl217,11dunl217,brw5,out,dunl,1,37.1,25,NA
10.29,2011,barr,dunl217,11dunl217,brw5,out,dunl,2,35.4,25,NA
10.29,2011,barr,dunl217,11dunl217,brw5,out,dunl,3,36.5,24.4,NA
10.29,2011,barr,dunl217,11dunl217,brw5,out,dunl,4,35.8,25,NA
10.31,2011,barr,sesa516,11sesa516,brw5,in,sesa,1,30.3,22.2,NA
10.31,2011,barr,sesa516,11sesa516,brw5,in,sesa,2,30.3,21.9,NA
10.31,2011,barr,sesa516,11sesa516,brw5,in,sesa,3,30.5,21.9,NA
10.31,2011,barr,sesa516,11sesa516,brw5,in,sesa,4,30.3,21.9,NA
10.33,2011,barr,sesa518,11sesa518,brw5,in,sesa,1,29,21,NA
10.33,2011,barr,sesa518,11sesa518,brw5,in,sesa,2,30,21.1,NA
10.33,2011,barr,sesa518,11sesa518,brw5,in,sesa,3,29.1,21.4,NA
10.33,2011,barr,sesa518,11sesa518,brw5,in,sesa,4,29.3,21.4,NA
10.35,2011,barr,reph135,11reph135,brw5,in,reph,1,32.5,22.1,NA
10.35,2011,barr,reph135,11reph135,brw5,in,reph,2,33.1,22.3,NA
10.35,2011,barr,reph135,11reph135,brw5,in,reph,3,32.1,22.2,NA
10.35,2011,barr,reph135,11reph135,brw5,in,reph,4,31.9,22,NA
10.37,2011,barr,reph136,11reph136,brw5,in,reph,1,30.9,23.2,NA
10.37,2011,barr,reph136,11reph136,brw5,in,reph,2,31.8,23.1,NA
10.37,2011,barr,reph136,11reph136,brw5,in,reph,3,30.1,23,NA
10.37,2011,barr,reph136,11reph136,brw5,in,reph,4,31.3,23.5,NA
10.39,2011,barr,pesa137,11pesa137,brw5,in,pesa,1,37.1,26.7,NA
10.39,2011,barr,pesa137,11pesa137,brw5,in,pesa,2,36.4,26.6,NA
10.39,2011,barr,pesa137,11pesa137,brw5,in,pesa,3,38.2,27,NA
10.39,2011,barr,pesa137,11pesa137,brw5,in,pesa,4,37.9,27.1,NA
10.41,2011,barr,sesa138,11sesa138,brw5,in,sesa,1,30.2,21,NA
10.41,2011,barr,sesa138,11sesa138,brw5,in,sesa,2,30,20.9,NA
10.41,2011,barr,sesa138,11sesa138,brw5,in,sesa,3,29.3,20.9,NA
10.41,2011,barr,sesa138,11sesa138,brw5,in,sesa,4,30,21.1,NA
10.43,2011,barr,reph222,11reph222,brw5,in,reph,1,34.2,22,NA
10.43,2011,barr,reph222,11reph222,brw5,in,reph,2,32.5,21.7,NA
10.43,2011,barr,reph222,11reph222,brw5,in,reph,3,32.5,21.9,NA
10.43,2011,barr,reph222,11reph222,brw5,in,reph,4,31.6,21.7,NA
10.45,2011,barr,amgp615,11amgp615,brw5,in,amgp,1,54.3,32.4,NA
10.45,2011,barr,amgp615,11amgp615,brw5,in,amgp,2,51.1,32.9,NA
10.45,2011,barr,amgp615,11amgp615,brw5,in,amgp,3,51.7,32.7,NA
10.45,2011,barr,amgp615,11amgp615,brw5,in,amgp,4,52.3,33,NA
10.47,2011,barr,pesa616,11pesa616,brw5,in,pesa,1,37,27.3,NA
10.47,2011,barr,pesa616,11pesa616,brw5,in,pesa,2,36.8,27.3,NA
10.47,2011,barr,pesa616,11pesa616,brw5,in,pesa,3,36,26.2,NA
10.47,2011,barr,pesa616,11pesa616,brw5,in,pesa,4,36.8,26.4,NA
10.49,2011,barr,pesa312,11pesa312,brw5,in,pesa,1,36,26,NA
10.49,2011,barr,pesa312,11pesa312,brw5,in,pesa,2,35.3,25.7,NA
10.49,2011,barr,pesa312,11pesa312,brw5,in,pesa,3,34.4,25.6,NA
10.49,2011,barr,pesa312,11pesa312,brw5,in,pesa,4,35.1,25.8,NA
10.51,2011,barr,reph313,11reph313,brw5,in,reph,1,31.5,23,NA
10.51,2011,barr,reph313,11reph313,brw5,in,reph,2,30.7,23.2,NA
10.51,2011,barr,reph313,11reph313,brw5,in,reph,3,30.5,22.8,NA
10.51,2011,barr,reph313,11reph313,brw5,in,reph,4,31.1,22.5,NA
10.53,2011,barr,reph532,11reph532,brw5,in,reph,1,32.6,23.2,NA
10.53,2011,barr,reph532,11reph532,brw5,in,reph,2,33.8,23.4,NA
10.53,2011,barr,reph532,11reph532,brw5,in,reph,3,33.1,23,NA
10.53,2011,barr,reph532,11reph532,brw5,in,reph,4,33.2,23.5,NA
10.55,2011,barr,dunl533,11dunl533,brw5,in,dunl,1,38.2,25.1,NA
10.55,2011,barr,dunl533,11dunl533,brw5,in,dunl,2,36.3,25,NA
10.55,2011,barr,dunl533,11dunl533,brw5,in,dunl,3,37.3,24.3,NA
10.55,2011,barr,dunl533,11dunl533,brw5,in,dunl,4,35.3,25.7,NA
10.57,2011,barr,dunl226,11dunl226,brw5,out,dunl,1,35.8,24.6,NA
10.57,2011,barr,dunl226,11dunl226,brw5,out,dunl,2,37.3,24.8,NA
10.57,2011,barr,dunl226,11dunl226,brw5,out,dunl,3,37.1,24.9,NA
10.57,2011,barr,dunl226,11dunl226,brw5,out,dunl,4,36.1,25.1,NA
10.59,2011,barr,dunl228,11dunl228,brw5,out,dunl,1,37.3,26.6,dropped egg - put * on top with sharpie - no visible cracks or dents
10.59,2011,barr,dunl228,11dunl228,brw5,out,dunl,2,36.9,26.9,NA
10.59,2011,barr,dunl228,11dunl228,brw5,out,dunl,3,38.3,26.4,NA
10.59,2011,barr,dunl228,11dunl228,brw5,out,dunl,4,37.2,26.3,NA
10.63,2011,barr,reph230,11reph230,brw5,in,reph,1,30.5,25.6,NA
10.63,2011,barr,reph230,11reph230,brw5,in,reph,2,30.8,25.7,NA
10.63,2011,barr,reph230,11reph230,brw5,in,reph,3,31.3,22,NA
10.63,2011,barr,reph230,11reph230,brw5,in,reph,4,30.9,22.6,NA
10.65,2011,barr,reph231,11reph231,brw5,in,reph,1,32.4,22.2,NA
10.65,2011,barr,reph231,11reph231,brw5,in,reph,2,31.9,21.9,NA
10.65,2011,barr,reph231,11reph231,brw5,in,reph,3,31.3,22.1,NA
10.65,2011,barr,reph231,11reph231,brw5,in,reph,4,32.4,21.4,NA
10.67,2011,barr,reph232,11reph232,brw5,in,reph,1,32,22.3,NA
10.67,2011,barr,reph232,11reph232,brw5,in,reph,2,30.8,22.6,NA
10.67,2011,barr,reph232,11reph232,brw5,in,reph,3,31.8,22.6,NA
10.67,2011,barr,reph232,11reph232,brw5,in,reph,4,32.3,22.6,NA
11.01,2011,barr,reph150,11reph150,brw5,in,reph,1,32.8,22.6,NA
11.01,2011,barr,reph150,11reph150,brw5,in,reph,2,33.8,22.4,NA
11.01,2011,barr,reph150,11reph150,brw5,in,reph,3,32.1,22.1,NA
11.01,2011,barr,reph150,11reph150,brw5,in,reph,4,32.3,21.9,NA
11.03,2011,barr,rnph151,11rnph151,brw5,in,rnph,1,26.9,19.9,NA
11.03,2011,barr,rnph151,11rnph151,brw5,in,rnph,2,26.9,20.9,NA
11.03,2011,barr,rnph151,11rnph151,brw5,in,rnph,3,28.4,21,NA
11.05,2011,barr,pesa152,11pesa152,brw5,in,pesa,1,38.5,26,NA
11.05,2011,barr,pesa152,11pesa152,brw5,in,pesa,2,39.8,25.9,NA
11.05,2011,barr,pesa152,11pesa152,brw5,in,pesa,3,39.3,25.8,NA
11.05,2011,barr,pesa152,11pesa152,brw5,in,pesa,4,38.4,26.3,NA
11.07,2011,barr,reph153,11reph153,brw5,in,reph,1,32.1,22.2,NA
11.07,2011,barr,reph153,11reph153,brw5,in,reph,2,31.6,21.6,NA
11.07,2011,barr,reph153,11reph153,brw5,in,reph,3,32.7,21.9,NA
11.07,2011,barr,reph153,11reph153,brw5,in,reph,4,31.8,22.1,NA
11.09,2011,barr,reph154,11reph154,brw5,in,reph,1,30.2,21.5,NA
11.09,2011,barr,reph154,11reph154,brw5,in,reph,2,31.2,22,NA
11.09,2011,barr,reph154,11reph154,brw5,in,reph,3,31.2,22.1,NA
11.09,2011,barr,reph154,11reph154,brw5,in,reph,4,31.3,21.7,NA
11.11,2011,barr,reph155,11reph155,brw5,in,reph,1,30.3,22.5,NA
11.11,2011,barr,reph155,11reph155,brw5,in,reph,2,31.5,22,NA
11.11,2011,barr,reph155,11reph155,brw5,in,reph,3,31.1,22.1,NA
11.11,2011,barr,reph155,11reph155,brw5,in,reph,4,30.4,22.2,NA
11.13,2011,barr,pesa156,11pesa156,brw5,in,pesa,1,37.1,26.4,NA
11.13,2011,barr,pesa156,11pesa156,brw5,in,pesa,2,38.3,26.4,NA
11.13,2011,barr,pesa156,11pesa156,brw5,in,pesa,3,39,26.8,NA
11.13,2011,barr,pesa156,11pesa156,brw5,in,pesa,4,38.3,26.4,NA
11.15,2011,barr,reph434,11reph434,brw5,in,reph,1,28.7,20.2,NA
11.15,2011,barr,reph434,11reph434,brw5,in,reph,2,29.1,21.4,NA
11.15,2011,barr,reph434,11reph434,brw5,in,reph,3,32.4,21.5,NA
11.15,2011,barr,reph434,11reph434,brw5,in,reph,4,31.2,21.8,NA
11.17,2011,barr,reph435,11reph435,brw5,in,reph,1,31.4,22.3,NA
11.17,2011,barr,reph435,11reph435,brw5,in,reph,2,31,22.1,NA
11.17,2011,barr,reph435,11reph435,brw5,in,reph,3,31.1,22.2,NA
11.17,2011,barr,reph435,11reph435,brw5,in,reph,4,32.6,22.4,NA
11.19,2011,barr,pesa436,11pesa436,brw5,in,pesa,1,36.4,26.5,NA
11.19,2011,barr,pesa436,11pesa436,brw5,in,pesa,2,37.6,26.3,NA
11.19,2011,barr,pesa436,11pesa436,brw5,in,pesa,3,36,26.3,NA
11.19,2011,barr,pesa436,11pesa436,brw5,in,pesa,4,36.5,26.5,NA
